No.;Time;Comment;Scramble;Date;P.1
4430;11.03;;B2 L2 F2 D2 R F2 R2 F2 U2 R U2 D F' D B2 U L' D2 B' L2 R';2021-02-15 20:23:51;11.03
4431;13.14;;F D2 L2 U B D R' L F2 L2 D2 B' R2 D2 F' D2 R2 B' R2 B;2021-02-15 20:25:03;13.14
4432;13.88;;L2 B2 D' U2 L2 B2 D' U B2 U' L' B2 F U R' F' L2 B R2 U2;2021-02-15 20:25:37;13.88
4433;12.90;;R2 F L2 F D2 F2 L2 F' R2 D2 L' R' D' L2 R2 F;2021-02-15 20:26:06;12.90
4434;13.64;;B2 F2 U B2 D F2 L2 R2 D' B2 L F2 L U' L2 B D B F U;2021-02-15 20:26:29;13.64
4435;16.30;;F' B U' L2 F' U' R' L B U' B2 U' B2 U L2 B2 D' B2 D R2 U';2021-02-15 20:27:02;16.30
4436;13.37;;L' B2 L' U2 L B2 U2 L F2 D2 L' F R' D2 L B' R' U L';2021-02-15 20:27:28;13.37
4437;17.26;;R F2 D2 U' R2 B2 D L2 B2 U' F2 U' F' U2 B' U2 L2 U' F2 R2;2021-02-15 20:27:54;17.26
4438;15.00;;R' L2 F U2 F' D2 L2 F' U2 R2 F D2 U' F R' D2 L D U' F2;2021-02-15 20:28:28;15.00
4439;12.84;;F2 U B2 U L2 D L2 B2 R2 U2 F2 U' F D L2 U' B' D' F R' F2;2021-02-15 20:28:57;12.84
4440;10.66;;L F D L B' U2 R B' L U2 L2 U2 B2 U D2 R2 B2 D2 B2 R2;2021-02-15 20:29:38;10.66
4441;17.37;;B2 D R2 F2 L2 D B2 D2 L2 D R2 U' L' D L2 F' L' B F2 R U2;2021-02-15 20:30:05;17.37
4442;15.19;;R U L2 D2 B2 U B2 U' L2 U' R2 U2 F L' D2 L B' L' U2 F U;2021-02-15 20:30:35;15.19
4443;11.77;;F2 U B2 U' B2 R2 D F2 D R' D' F U R B R' B' U;2021-02-15 20:31:32;11.77
4444;13.57;;U L' F2 D' B R2 B2 D2 R D2 F2 U2 R2 F L2 F2 R2 D2 F R2 B2;2021-02-15 20:31:56;13.57
4445;11.80;;R U' D' R' F B U D' R F2 U D' R2 D' L2 B2 L2 U R2 U2;2021-02-15 20:32:40;11.80
4446;15.90;;F L R2 F U2 F2 L2 F' L2 R2 B U2 F' L2 R' U L2 D R' D U';2021-02-15 20:33:11;15.90
4447;13.41;;D' L' F' U' F' L' F' U D2 R2 U2 F2 U2 B2 D' R2 U B2 F' R';2021-02-15 20:35:25;13.41
4448;12.96;;L' B2 U R L F2 R F' U2 D2 L2 F R2 F2 D2 B' U2 F' D2 L';2021-02-15 20:35:50;12.96
4449;15.14;;R2 D' F' U B2 L B L' F B2 L2 U2 L2 F' L2 B' R2 F L2 U2;2021-02-15 20:36:23;15.14
4450;11.87;;R2 U D F2 R2 U F U D B2 R' L2 D2 B2 L2 F2 R' B2 R' B2 U2;2021-02-15 20:37:05;11.87
4451;14.34;;R B2 D' F2 L2 U F' R D2 L2 B2 R' D2 L' F2 L' D2 F2 R F' U';2021-02-15 20:38:02;14.34
4452;13.66;;F L' F2 D2 B D2 L2 B R2 F' R2 U2 B2 U2 D' L' F R U2 F2 D';2021-02-15 20:38:46;13.66
4453;13.60;;R2 B D2 B2 R2 D2 B U2 B' L2 U2 D B2 D R' U' F2 D' L R' U;2021-02-15 20:39:11;13.60
4454;13.67;;R' B' R F2 U2 F2 D2 R F2 L' F2 U2 R U R U R B2 F' U;2021-02-15 20:40:04;13.67
4455;13.03;;R2 U' F' L B D F' U' F' L' F2 B2 U2 L2 U2 L' B2 R' B2 L2;2021-02-15 20:40:28;13.03
4456;13.60;;L F' R' L2 F U2 L2 R2 B' F2 D2 U2 L2 R U B' D R F' L2;2021-02-15 20:41:06;13.60
4457;15.45;;F' B2 D F' U2 F' U' L' D' R2 B2 L2 U2 B' U2 F' R2 B' L2 D2;2021-02-15 20:41:31;15.45
4458;11.54;;R2 D' R2 D2 U' L2 U' R2 F2 U2 B' L' D' L' U F' D2 U' F2;2021-02-15 20:41:58;11.54
4459;13.67;;F' L' U R' F2 L' D F' D' L2 B2 U L2 F2 D2 F2 B2 U R2 U2 B;2021-02-15 20:42:21;13.67
4460;13.20;;B' D2 F R2 B R2 U2 F D2 B' L2 D' R' F L F D R U R' F2;2021-02-15 20:42:51;13.20
4461;12.41;;L2 B2 R2 D B2 R2 D' L2 R2 D F2 R' D2 U2 F D2 R' B R2 D' F2;2021-02-15 20:43:20;12.41
4462;13.30;;L D2 B2 F2 R' B2 L2 R D2 R2 D2 B' U2 F D B' F2 D F2 R';2021-02-15 20:43:42;13.30
4463;12.48;;B' D2 L2 F2 R' D2 L' D2 B2 L' F2 U2 R D' R B L2 R B' R2 D';2021-02-15 20:44:17;12.48
4464;15.26;;R2 F2 D2 L2 B2 U2 F2 D2 R U2 R D2 U' R F U L' F2 D2 R';2021-02-15 20:44:41;15.26
4465;13.67;;B' R F D2 F2 D2 R2 B' R2 U2 R2 D2 F R' D U' F' U L;2021-02-17 11:56:36;13.67
4466;12.87;;B D2 B' R2 F U2 F' R2 B U2 F' L2 D' L U' F D2 U2 F' D B;2021-02-17 11:57:32;12.87
4467;13.44;;B' R2 B2 D' L2 B2 L2 B2 U R2 U' B L' U' R' B' L' U2 F2 R';2021-02-17 11:58:13;13.44
4468;13.00;;F' R2 F R2 F L2 B' U2 F L2 D2 L B' L D' F R D2 F2 D';2021-02-17 11:58:42;13.00
4469;13.84;;U2 F U2 F L2 F R2 B D2 L2 F2 D2 L D2 F' D R' D U2 B F2;2021-02-17 11:59:06;13.84
4470;12.58;;U2 R' F L2 D F L' D' R2 B2 L2 F2 D' L2 F2 D2 F2 U' B2 R';2021-02-17 11:59:53;12.58
4471;12.57;;R F2 U F' D2 F2 U2 L2 U2 F' R2 F2 L2 B' R' U' F2 R D' U' F;2021-02-17 12:00:23;12.57
4472;13.52;;B2 U' R2 D' B2 U' L2 U2 B2 U' R F' R' B' D R B' D R2 F2;2021-02-17 12:01:07;13.52
4473;10.40;;U' B' L2 R2 B R2 D2 U2 B R2 F2 U2 D' B U' R U' B2 L R';2021-02-17 12:01:42;10.40
4474;13.00;;U' B' L2 F' D2 B2 D2 L2 F2 L2 F' U B2 F' U2 L2 D L R;2021-02-17 12:02:06;13.00
4475;12.84;;U' L2 U' L2 U' B2 L2 U R2 D' F2 U B' D R B' L U F' R' F';2021-02-17 12:02:31;12.84
4476;10.41;;U2 L2 B' F2 L2 U2 F' L2 F' R2 D2 F U' L' D R' D L' R F' L';2021-02-17 12:03:17;10.41
4477;14.04;;F D L2 B U2 R2 B F2 D2 L2 B' F2 L' D' U2 L' F' D' R2 F';2021-02-17 12:03:43;14.04
4478;13.97;;R2 D B2 U R2 D' B2 L2 U2 B' D R U' L B D2 B D2 F';2021-02-17 12:04:10;13.97
4479;10.57;;B2 L B2 R' F2 L B2 F2 R U2 B2 R B' D2 U' F D2 L2 D L2 U;2021-02-17 12:04:36;10.57
4480;12.83;;B2 U R2 U L2 B2 U R2 D' F2 D2 B2 L U' L B R U L2 B2 F';2021-02-17 12:04:58;12.83
4481;12.88;;L2 U' D2 B2 U2 L' F2 L R2 D2 R U F L2 D U F' L';2021-02-17 12:05:22;12.88
4482;11.88;;U2 B2 D2 L2 B' L2 F U2 F' D2 B D' B2 R' F2 D2 R2 U L' D B;2021-02-17 12:05:49;11.88
4483;15.44;;U2 F' L2 F R F L B L2 U2 F2 R2 U B2 R2 U' R2 D B2 D;2021-02-17 12:06:12;15.44
4484;14.01;;U' B' U2 F2 D F2 R2 L U' F2 R2 U2 R2 F U2 F' D2 R2 F';2021-02-17 12:06:37;14.01
4485;13.48;;U2 R2 U' B2 D' L2 U' F2 R2 F2 R' F' L F U B L2 U2 R' F';2021-02-17 12:07:00;13.48
4486;9.76;;D' B F2 U' F2 R2 D' R2 D R2 U R2 L F R2 F2 L' D2 F U';2021-02-17 12:07:24;9.76
4487;12.43;;F' U' R2 F2 L2 U' L2 D F2 L2 U2 B2 R2 B' U L' R B U R D';2021-02-17 12:07:49;12.43
4488;13.21;;U L B' R2 D2 U2 B' L2 B U2 F2 L2 R2 D' L' R U B' F' L' U2;2021-02-17 12:08:21;13.21
4489;12.21;;B2 F2 D' F2 R2 D2 U' F2 D' F' R' B R' D U2 F2 R B D;2021-02-17 12:08:48;12.21
4490;11.25;;F D F2 R2 U' R2 U' L2 B2 D2 R2 L' U L' F D2 L2 R F2;2021-02-17 12:09:18;11.25
4491;12.17;;U F' R2 B F D2 L2 D2 U2 B' L2 F2 D R U' F L' B D' F;2021-02-17 12:09:48;12.17
4492;14.37;;F U' F2 L2 F2 R2 F2 R2 U' B2 D2 B' R F' L2 U2 F' U B L';2021-02-17 12:10:16;14.37
4493;11.35;;U' D2 R U B' D' B2 L' U2 F' U2 D B2 U' R2 D R2 F2 B2 U2 F2;2021-02-17 12:10:54;11.35
4494;13.77;;U' B2 D' L2 D' L2 R2 F2 U' F2 D2 B' U L2 B' F' U' L' D' B';2021-02-17 12:11:36;13.77
4495;11.37;;D2 L2 D2 U2 F L2 B R2 D2 U2 F' D B F' R2 D B' L U' L2 R';2021-02-17 12:12:09;11.37
4496;12.14;;L' D' B' D' R' F U2 B' L' D2 F2 L' B2 U2 R' D2 R' U';2021-02-17 12:12:31;12.14
4497;10.38;;U2 F' L2 D2 F U2 B' D2 L2 R2 U2 R D' L R2 B2 F2 U R F;2021-02-17 12:13:05;10.38
4498;14.47;;U' F2 L2 U2 B' R2 F' U2 F' D2 F D2 R' B' D2 F U F' D2 U2 L;2021-02-17 12:13:31;14.47
4499;15.33;;U' D' B' R' D' L2 B' L D2 B L2 F U2 R2 B R2 B' D2 L2 D';2021-02-17 12:14:01;15.33
4500;11.50;;L U' B2 F2 L' U2 L F2 R2 D2 R B2 R F' L2 R' U F L' U;2021-02-17 12:14:26;11.50
4501;14.00;;U2 F L2 B U2 B' U2 B D2 R2 F' U2 R D2 B2 D' F R2 U R;2021-02-17 12:14:51;14.00
4502;12.63;;R2 D' L2 D' B2 U B2 U' L2 B2 U F2 L D2 F' D U' F D2 F R;2021-02-17 12:15:19;12.63
4503;12.68;;L2 U2 L D2 B2 D2 U2 F2 L U2 F R' D2 U F2 D B U2 B';2021-02-17 12:15:42;12.68
4504;16.26;;B' D2 F' L2 U2 F U2 B D2 U2 L2 F' R' B L' R' D2 F2 U L F2;2021-02-17 12:16:23;16.26
4505;12.16;;D R2 F' D2 L2 B2 D2 R2 B' L2 F2 R2 U R' D2 L U2 B2 L2;2021-02-17 12:16:52;12.16
4506;13.14;;R D' R2 B2 L2 U2 B2 R2 D' F2 U' L2 U2 L' B' U' L F L2 F L;2021-02-17 12:17:16;13.14
4507;12.23;;R F B2 D F L' B' U2 L' F2 L2 U' B2 U' L2 D R2 U' R2 D L2;2021-02-17 12:17:55;12.23
4508;13.90;;B2 L' B U R U2 L2 U2 B D' F2 U' L2 B2 D' L2 D B2 D2 F2;2021-02-17 12:18:17;13.90
4509;14.73;;D' B D2 F2 U B2 U' L2 U2 R2 F2 U' L D' B U B F R' F;2021-02-17 12:18:41;14.73
4510;12.29;;R2 D R' U L' U F' U' D2 R' D2 L' F2 R' U2 L F2 R2 B2 L';2021-02-17 12:19:10;12.29
4511;12.04;;B L' D U2 F R2 F' D2 L2 F' L2 U2 F2 R' U' L D B' L2 R';2021-02-17 12:19:36;12.04
4512;11.04;;B U2 F D2 U2 F' R2 B U2 R' D2 U B' R U2 B2 L D B2;2021-02-17 12:20:06;11.04
4513;13.34;;F' L D' R' B' D R D' R2 U F2 L2 U2 R2 D' R2 L2 U B' L;2021-02-17 12:20:42;13.34
4514;11.95;;L2 B2 U2 B2 R D2 U2 B2 R2 D2 F' U R B2 R2 D' R U2;2021-02-17 12:21:08;11.95
4515;16.47;;R' B U2 R2 U2 F2 R B2 U2 F2 R' B2 F L' U2 L R' U F;2021-02-17 12:21:30;16.47
4516;9.33;;B R' B' U D2 L F2 D' L2 B' L2 B U2 F R2 U2 F2 L2 U2 R';2021-02-17 12:22:00;9.33
4517;10.59;;U2 B' L F2 U2 F2 L R D2 L' B2 U' F D' B F' D U';2021-02-17 12:22:29;10.59
4518;13.20;;F2 L2 F2 R2 D2 F2 R' B2 L' R U2 R' B' D' L' F' D2 U' F L' D;2021-02-17 12:22:51;13.20
4519;14.63;;U2 B2 D B' R' L2 B2 D2 F D F2 R2 U2 D' F2 B2 U' R2 U' R2 B2;2021-02-17 12:23:20;14.63
4520;16.00;;F D L2 D' L2 B2 D L2 F2 D L2 F2 D' R' B2 D R U2 L2 D';2021-02-17 12:23:52;16.00
4521;11.74;;R2 D2 L2 R2 B2 R2 U' B2 D R2 D L2 F D' R F D2 R' U B2 F';2021-02-17 12:24:25;11.74
4522;11.31;;B' U2 L U B2 U' L2 U2 F2 R2 D2 F2 L2 F' L' B' L B U' L;2021-02-17 12:24:48;11.31
4523;13.43;;R' F2 L' D2 R U2 B2 D2 R' U' B' L2 D' R U' L' D' B R';2021-02-17 12:25:12;13.43
4524;14.01;;D2 R' U2 L R2 D2 L B2 D2 F2 R' F2 B' L2 R' B2 F2 U L2 D;2021-02-17 12:25:41;14.01
4525;13.04;;L2 U B2 D' L2 B2 D L2 U2 B2 L2 B U2 F2 D' B2 U' L U' L;2021-02-17 12:26:05;13.04
4526;13.37;;R F2 U2 R2 D2 B L2 B2 L' D' F' U' L D U2 B' U;2021-02-17 12:26:34;13.37
4527;14.90;;B2 D2 L2 D' L2 D' B2 F2 D B2 F2 U' L F R' F2 D' B' F2 L R;2021-02-17 12:27:12;14.90
4528;13.28;;L2 F U R2 D' F2 D2 U R2 U' F2 L D' L' U' F L' D' F2;2021-02-17 12:27:48;13.28
4529;14.23;;U R' U2 D L D' F' B' R F2 R2 U2 R2 U' R2 D2 B2 D2 B2 L2 D2;2021-02-17 12:28:31;14.23
4530;11.90;;U2 F' R F L' B U' R2 D2 R' U2 L' B2 R U2 R D2 B2 D2 U B;2021-02-17 12:29:03;11.90
4531;15.56;;F' B2 L B2 R2 D2 R F2 D2 F2 D2 L2 D2 B D' F R' U' F L2;2021-02-17 12:29:58;15.56
4532;12.02;;B2 F D2 R' U2 F2 L R2 B2 D L' D B' R D2 R2 U';2021-02-17 12:30:31;12.02
4533;14.03;;D2 B2 U' R2 F2 L2 U F2 R2 D B' L B2 U F R F2 D2 U' F2;2021-02-17 12:30:58;14.03
4534;13.37;;F2 L B2 D2 R2 F2 D2 R' B2 R' F2 L2 B F2 L R' D' R' B' U2 F;2021-02-17 12:31:26;13.37
4535;13.30;;D2 R2 D2 F2 D' R2 F2 L2 R2 D B2 R2 F' R B2 D2 L' F' U2 R';2021-02-17 12:31:53;13.30
4536;11.80;;D R' L2 F2 D R2 F2 U L2 B2 F2 U F2 L D' B F2 D B2 U2;2021-02-17 12:32:20;11.80
4537;15.78;;U' F2 D2 L2 B D2 U2 L2 D2 F' R2 B2 U F' L B D L D' F;2021-02-17 12:32:48;15.78
4538;11.73;;R' B' R2 U B2 U L2 D B2 U' L2 D' B2 L' B2 U R2 D2 U' F2;2021-02-17 12:33:14;11.73
4539;10.75;;U2 L2 B2 U2 B F2 D2 L2 D2 L2 B R2 L' D' U B' L2 F2 U';2021-02-17 12:33:40;10.75
4540;12.94;;D' L R2 U' F2 L2 D B2 L2 D L2 R2 B' L' F' U' R' B2 F2 R;2021-02-17 12:34:07;12.94
4541;12.40;;F R' D2 F2 D' L2 F2 U2 L2 U' B2 U B2 R' F R2 B L' F2 L';2021-02-17 12:34:30;12.40
4542;15.70;;D' F2 L' D L2 F U2 D F B2 D B2 U D2 L2 D' L2 F2 R2 B2;2021-02-17 12:34:56;15.70
4543;13.77;;B' F2 U2 L2 U2 R U2 R2 F2 L' D2 R' B' F' R U2 L' D B R';2021-02-17 12:35:21;13.77
4544;11.58;;D2 L' B2 U2 F2 U' L2 U' B2 F2 L2 D2 U' F R' U L2 D U2 L F;2021-02-17 12:35:54;11.58
4545;13.00;;F2 U R2 D2 R2 F' L2 U2 F L2 B' U2 L' R D' R' U2 R U2 F;2021-02-17 12:36:16;13.00
4546;12.58;;L2 B L2 F2 R U2 R B2 L B2 L' U2 R2 U F2 L2 F R D2 L2;2021-02-17 12:36:39;12.58
4547;10.37;;L' D F L' U D' L U' F2 L B2 D2 F2 U2 R' U2 R2 U2 F2 L';2021-02-17 12:37:07;10.37
4548;11.85;;F2 D2 B2 L D2 U2 B2 R2 U2 L2 U L U' L2 U' L B' L' B;2021-02-17 12:37:28;11.85
4549;12.43;;L D R2 D2 F B D B R' D2 L2 D2 F' L2 U2 B' L2 D2 F' R2;2021-02-17 12:38:00;12.43
4550;15.41;;F' B' D2 R F D R' F L U2 D F2 U2 R2 L2 B2 L2 B2 U' F2;2021-02-17 12:38:23;15.41
4551;13.83;;F2 B2 U D2 R' F' D F R L2 F R2 D2 R2 F L2 D2 F U2 D2;2021-02-17 12:39:01;13.83
4552;13.96;;R' F2 D' B2 D B2 U' B2 D2 B2 R2 D' R' U R F D2 F2 U2 L2 R';2021-02-17 12:39:33;13.96
4553;15.49;;U2 L U' R2 F' R' B R2 D' L2 F2 U2 F2 D R2 D' R2 L2 F2 L' U';2021-02-17 12:39:57;15.49
4554;15.85;;B' F2 U B2 U B2 D' L2 U' R2 F2 U' R' F2 U' L' U2 B R U;2021-02-17 12:40:28;15.85
4555;11.98;;B2 R' F2 L' D2 L2 B2 R2 B2 L F2 U2 F' R B2 U' F' L' U' R';2021-02-17 12:40:56;11.98
4556;15.44;;L' R2 F2 L2 F' D2 F' U2 F' D2 R2 D2 F' U' B' F2 L' R' U B' F';2021-02-17 12:41:20;15.44
4557;10.91;;U D2 F2 R2 B D2 B L2 D2 B D2 L2 R' U2 R2 D2 L U' R;2021-02-17 12:41:50;10.91
4558;13.01;;B' D2 L' F2 D2 L' B2 F2 L2 U2 R2 U R D R' F D' R B2;2021-02-17 12:42:14;13.01
4559;13.27;;D' B' D L' F R D2 F R2 F2 L2 U' R2 B2 U' D' L2 F2 D2 L';2021-02-17 12:42:40;13.27
4560;11.06;;D2 R2 B2 D2 F U2 L2 B' D2 U2 R2 F2 L' B L' D' R' U' F2 R2 U;2021-02-17 12:43:04;11.06
4561;12.61;;L2 F' R2 F D2 B2 D2 F' L2 U2 B' U2 R' F R2 U2 L' F' D' B';2021-02-17 12:43:37;12.61
4562;14.87;;L B D2 R2 F D2 F2 U2 F' U2 R2 F2 L F2 U F U2 R D2 L';2021-02-17 12:44:50;14.87
4563;11.29;;R' B2 U2 R B2 U2 R F2 R2 D2 U2 B' L D U' L B2 R' B2 U2;2021-02-17 12:45:30;11.29
4564;13.57;;L' U R D B U B L' U2 F' D2 F' R2 U2 B2 U2 R2 B' D2 U';2021-02-17 12:46:00;13.57
4565;10.11;;R' B2 D' R' U R' L' F' U' L2 F2 U' B2 D' B2 D2 R2 U L2 B2 F;2021-02-17 12:46:29;10.11
4566;12.85;;D R' F2 L2 B' R2 D2 U2 B' D2 B D2 U2 F' L D' U' L' D2 R B2;2021-02-17 12:46:53;12.85
4567;10.03;;L2 D2 L B2 U2 R B2 R2 F2 U2 L2 F' L B' L2 U2 B2 U L D' R';2021-02-17 12:47:17;10.03
4568;15.70;;D L2 D2 R2 D F2 U R2 U' F' L' R' B2 L2 D R B' U R';2021-02-17 12:47:40;15.70
4569;10.76;;U2 L2 B R2 B' U2 B' U2 L2 B2 L F U2 B' F2 D L F' R;2021-02-17 12:48:10;10.76
4570;10.56;;U R B U F B R D2 R2 U2 R2 F' R2 U2 F' B2 U' B';2021-02-17 12:49:06;10.56
4571;12.31;;D U2 R U2 F2 R' D2 B2 L' F2 R2 B2 U2 F L' R2 F' D R2 B2 R2;2021-02-17 12:49:47;12.31
4572;11.57;;D L' F2 R2 D' B2 U' R2 D' R2 U' F2 R2 B L' D2 B U2 B2 F U2;2021-02-17 12:50:16;11.57
4573;10.57;;U' R F R' B U2 D' F2 L D2 R F2 U2 R' D2 F2 B2 L D F;2021-02-17 12:50:55;10.57
4574;13.10;;U' L2 B2 U F2 D' L2 D2 B2 L2 U2 F2 L' D' F2 L' F U L D;2021-02-17 12:51:54;13.10
4575;13.45;;R' F' B R2 B L F' B2 U D2 R2 B2 R2 B' R2 F' D2 B' L2 D2;2021-02-17 12:52:33;13.45
4576;15.04;;R2 U' R2 U2 B2 L' B2 D2 R F2 D2 L2 R' U B D' F2 R F2 L;2021-02-17 12:53:12;15.04
4577;14.64;;D2 B2 F2 R' D2 L2 B2 R F2 R F' U' B F R B' L2 D B;2021-02-17 16:42:54;14.64
4578;16.80;;R' B U F' R U2 L' D' R2 D2 R' D2 R D2 F2 R2 D2 R' D;2021-02-17 16:43:27;16.80
4579;11.57;;D B2 L2 R U2 F2 L' F2 L B2 F' D' F2 D2 U L2 D' B2;2021-02-17 16:43:55;11.57
4580;13.04;;F2 D' L2 U L2 B2 U2 L2 B2 D' U2 L' U' R2 F' R D' U L' D2 L';2021-02-17 16:44:18;13.04
4581;14.86;;L' B2 U2 L' R2 D2 F2 R2 F2 L2 R' B' D' R' U F' L B2 D';2021-02-17 16:44:43;14.86
4582;11.34;;B' D2 F2 R2 B D2 L2 F L2 F D2 U2 L F' R2 D' L2 B' F2 D U';2021-02-17 16:45:11;11.34
4583;17.63;;R' B2 U' R2 F2 D2 L2 U' F2 D' B2 U2 L U' B2 L R B' U F L;2021-02-17 16:45:43;17.63
4584;11.43;;B U' L2 D2 L2 B' U2 B' R2 F' D2 L2 B2 L U' L' B' D2 L D;2021-02-17 16:46:20;11.43
4585;12.68;;R' U R' U2 B2 L' D2 U2 B2 R B2 F2 R' B' D' F2 L2 B F L;2021-02-17 16:46:43;12.68
4586;12.83;;R D' F R2 F2 D2 F' R2 F2 D2 R2 U2 B D' B' R2 B' L2 B L';2021-02-17 16:47:06;12.83
4587;14.01;;L F' R' L' D' F R B2 R2 F2 U R2 D' F2 D2 B2 R2 U F2 L' F';2021-02-17 16:47:30;14.01
4588;15.24;;B2 R' F U B R' L' U L U2 F2 R2 F D2 B' R2 L2 B';2021-02-17 16:47:54;15.24
4589;10.90;;D' F2 R U2 F2 L F2 L' D2 U2 B2 R' F2 U' L2 U' F D F2 L';2021-02-17 16:48:23;10.90
4590;14.36;;R' F' B' U' D F' R' F2 D U2 B2 R L2 U2 B2 R' L' D2 L' F2;2021-02-17 16:48:50;14.36
4591;12.86;;F' R F2 D' F2 D' R2 D2 U F2 U L2 B D2 B2 F' L R F' L2;2021-02-17 16:49:17;12.86
4592;13.17;;F R' L D2 R2 U' D F U L F2 U2 D2 L D2 R' D2 R2 B2 U2 R';2021-02-17 16:49:48;13.17
4593;13.70;;R' D2 L F2 L2 U F2 L2 U2 B2 D2 F2 U2 F R B D2 L2 F2 D2;2021-02-17 16:50:11;13.70
4594;12.40;;D2 L2 D' R2 U' B2 D R2 U B2 U B2 L' F2 R' B' F L B2 L F';2021-02-17 16:50:57;12.40
4595;13.54;;F U' L U' F2 U F2 L2 F2 L2 U L2 U' B2 L U L2 U' L2 B L';2021-02-17 16:51:22;13.54
4596;8.28;;D' F2 R U2 F R2 F' U' R2 L D2 R' U2 F2 R D2 F2 D2 R';2021-02-17 16:51:52;8.28
4597;10.74;;B2 U2 L2 F2 D F2 U' L2 U L' D R B2 F D' R' B2 D R;2021-02-17 16:52:14;10.74
4598;12.18;;B' U2 L' B R' D2 L' U' R' F2 R B2 L' F2 L D2 B2 L' F2 U;2021-02-17 16:52:55;12.18
4599;12.33;;D' L2 F D L B2 R2 F R F2 D2 F L2 F U2 L2 F2 B' U2 B;2021-02-17 16:53:36;12.33
4600;12.79;;F2 D2 U2 R' U2 B2 R U2 R' F2 R B U' B L2 F' U R' B R';2021-02-17 16:54:09;12.79
4601;13.38;;L U B R' F2 U2 F2 D R F' L2 U F2 B2 L2 B2 U' B2 L2 D;2021-02-17 16:54:41;13.38
4602;14.55;;L F D2 R' B U' R' B' L' D2 F B2 D2 B2 R2 U2 L2 D2 B' R2;2021-02-17 16:55:07;14.55
4603;13.23;;D B' U2 L' D2 L B2 U2 L2 F2 U2 R' F' D R D2 L B' L;2021-02-17 16:55:37;13.23
4604;11.90;;U2 R' D2 F2 U2 R2 F L2 B' L2 U2 L2 U2 R B' U L2 B2 F L2 F2;2021-02-17 16:56:02;11.90
4605;12.68;;L2 U B2 L2 D' F2 D' B2 R2 F2 D' F2 R' U2 B D' R' F' D2 B' U';2021-02-17 16:56:31;12.68
4606;12.83;;U' R' D R2 U2 R2 D2 B2 D L2 F2 L2 B' U R U F2 R' D';2021-02-17 16:56:55;12.83
4607;12.86;;B' L2 F' D2 U2 F U2 L2 R2 F D2 R' B' D' B' F2 L' U L2 B U2;2021-02-17 16:57:48;12.86
4608;10.79;;L2 D' U' F2 R2 D B2 L2 U R2 D' L F' D B' R2 U F2 D R';2021-02-17 16:58:21;10.79
4609;14.20;;U F' R' F L' B' R B' U' B2 R2 U2 R2 B' L2 F R2 B D2;2021-02-17 16:58:57;14.20
4610;14.56;;R L2 F2 D' B2 L2 D2 F2 D' R2 F2 R2 B' L' R F2 L U2 B F';2021-02-17 16:59:25;14.56
4611;13.21;;R2 B D2 B2 D' B2 L2 U R2 U' R2 U2 L2 B R' U2 B' D B R D2;2021-02-17 17:00:07;13.21
4612;14.28;;L' D' L2 B2 D B2 U2 L2 D' F2 D B2 U' F D2 U2 B2 D L' B F';2021-02-17 17:00:51;14.28
4613;13.89;;R F' B2 L2 D' F2 U2 B2 U L2 D' U2 R' D' B' F' D F L' B U2;2021-02-17 17:01:17;13.89
4614;16.34;;B U' F2 L' U' F2 D' R' F2 U2 R2 L F2 B2 D2 L2 B R';2021-02-17 17:02:03;16.34
4615;14.20;;L2 U2 R2 B2 L2 B2 U2 B R2 D2 R2 D2 L' D' U R2 D' F2 D' L' B;2021-02-17 17:02:34;14.20
4616;13.88;;F2 D2 L2 F R2 B2 L2 U2 B L2 R' D U' R' F U2 L2 B2 R;2021-02-17 17:03:06;13.88
4617;16.14;;D R' F2 D L2 U' L2 R2 B2 U' L2 B2 F2 U F' L U' L2 B U F2;2021-02-17 17:03:47;16.14
4618;14.66;;L2 D' F2 R2 D2 L2 D R2 U R2 L' D2 L2 U F' R' D B F' D2;2021-02-17 17:04:18;14.66
4619;15.62;;R U' B R' D2 R F2 B2 L U2 B2 U2 B2 D' F2 L2 D' F2 D';2021-02-17 17:04:45;15.62
4620;11.40;;L' B2 D F2 L2 D' B2 D B2 D' B2 F2 D B F2 D B R' B' L B2;2021-02-17 17:05:12;11.40
4621;15.29;;U B2 D2 F' D2 F L2 B' U2 R2 D2 B' D' R' B F' D' L' R' D2 F2;2021-02-17 17:05:42;15.29
4622;11.92;;U' B R' F' R2 D' F' L R2 U2 R2 U2 D R2 F2 U B2 U F2 D' B';2021-02-17 17:08:12;11.92
4623;14.07;;F2 D2 R2 U2 L' F2 L F2 R B U' L2 D' B L' R' D2 U';2021-02-17 17:08:33;14.07
4624;13.98;;U2 B R2 F' R2 U2 R2 F' U2 F' R2 U F L2 D U R B' U';2021-02-17 17:09:00;13.98
4625;14.91;;F L B2 L2 D2 F2 D2 B' L2 F U2 F2 D' L2 F L2 U' B' D;2021-02-17 17:09:26;14.91
4626;17.29;;B2 U R2 D' L2 D' R2 B2 U2 R2 F2 U2 F U L2 B F' L U2 R' B';2021-02-17 17:10:16;17.29
4627;13.18;;F' L F R2 B2 F2 R2 D' U2 B2 U L2 R2 D2 B' R F2 U2 F' L2 F2;2021-02-17 17:10:48;13.18
4628;11.90;;L F' D L' F2 B U' B2 U2 L' U2 R' B2 R2 F2 D2 R' B2 U2 D L';2021-02-17 17:11:23;11.90
